#time,accel_x,accel_y,accel_z
1224.401502,1480.411884,-9474.636058,-72625.853210
1224.404026,296.082377,-4885.359217,-73391.948708
1224.406549,4737.318029,-5773.606348,-73238.729609
1224.409073,2072.576638,-5329.482782,-74004.825107
1224.411597,4293.194464,-2960.823768,-73698.386908
1224.414121,-1924.535449,-1332.370696,-73238.729609
1224.416644,3701.029710,444.123565,-72012.976812
1224.419168,3849.070898,1776.494261,-72779.072310
1224.421692,1332.370696,4145.153275,-73545.167808
1224.424216,3997.112087,2664.741391,-73698.386908
1224.426739,888.247130,-592.164754,-72779.072310
1224.429263,3108.864956,5477.523971,-73085.510509
1224.431787,1184.329507,-888.247130,-73545.167808
1224.434311,2220.617826,-3256.906145,-73085.510509
1224.436834,6365.771101,6957.935855,-72625.853210
1224.439358,592.164754,1628.453072,-73391.948708
1224.441882,3701.029710,8734.430116,-73545.167808
1224.444406,3849.070898,4589.276840,-73391.948708
1224.446929,3997.112087,2368.659014,-73391.948708
1224.449453,1184.329507,4293.194464,-73085.510509
1224.451977,2516.700203,-444.123565,-72166.195912
1224.454501,7402.059420,3552.988522,-72166.195912
1224.457024,1924.535449,-1036.288319,-73698.386908
1224.459548,5329.482782,19393.395680,-72932.291410
1224.462072,1480.411884,-5477.523971,-72472.634111
1224.464596,296.082377,-5921.647536,-73698.386908
1224.467119,6513.812290,18505.148550,-72625.853210
1224.469643,-740.205942,-3849.070898,-73085.510509
1224.472167,-444.123565,3404.947333,-74158.044206
1224.474691,9474.636058,15544.324782,-72012.976812
1224.477214,2812.782580,-11695.253884,-73238.729609
1224.479738,6069.688724,9622.677246,-73851.606007
1224.482262,-148.041188,1776.494261,-73085.510509
1224.484786,4737.318029,1628.453072,-72779.072310
1224.487309,3997.112087,3997.112087,-72319.415011
1224.489833,3108.864956,3997.112087,-73545.167808
1224.492375,3849.070898,444.123565,-73085.510509
1224.494917,5773.606348,-592.164754,-74004.825107
1224.497459,2220.617826,-1184.329507,-73085.510509
1224.500002,1924.535449,-2072.576638,-71859.757712
1224.502544,3108.864956,4293.194464,-73085.510509
1224.505086,1480.411884,1332.370696,-72472.634111
1224.507628,7254.018232,5329.482782,-74770.920605
1224.510170,4145.153275,-8290.306550,-74004.825107
1224.512712,3404.947333,888.247130,-73085.510509
1224.515254,592.164754,-9770.718434,-71859.757712
1224.517796,1628.453072,-8438.347739,-72012.976812
1224.520338,5477.523971,888.247130,-72472.634111
1224.522880,1480.411884,-3404.947333,-73851.606007
1224.525422,2368.659014,-3701.029710,-74464.482406
1224.527964,1184.329507,-3256.906145,-73698.386908
1224.530507,1184.329507,-6069.688724,-72932.291410
1224.533049,3701.029710,-4145.153275,-72012.976812
1224.535591,2664.741391,2368.659014,-72625.853210
1224.538133,1776.494261,-4737.318029,-73851.606007
1224.540675,2960.823768,740.205942,-72472.634111
1224.543217,4737.318029,-2368.659014,-73238.729609
1224.545759,740.205942,5773.606348,-73238.729609
1224.548301,740.205942,-11103.089130,-74004.825107
1224.550843,2960.823768,-148.041188,-73391.948708
1224.553385,2960.823768,3849.070898,-73085.510509
1224.555927,888.247130,-9918.759623,-73545.167808
1224.558470,1036.288319,-11843.295072,-73698.386908
1224.561012,-592.164754,3404.947333,-75383.797003
1224.563554,2516.700203,-7550.100608,-72779.072310
1224.566096,3256.906145,-5181.441594,-71093.662214
1224.568638,3404.947333,444.123565,-73545.167808
1224.571180,2220.617826,0.000000,-73698.386908
1224.573722,1776.494261,-6365.771101,-74770.920605
1224.576264,1332.370696,-296.082377,-73391.948708
1224.578806,2368.659014,-7550.100608,-72779.072310
1224.581348,2516.700203,-10066.800811,-72472.634111
1224.583890,1332.370696,-3108.864956,-73238.729609
1224.586433,3552.988522,-6217.729913,-72779.072310
1224.588975,2664.741391,-888.247130,-73545.167808
1224.591517,2960.823768,1924.535449,-72625.853210
1224.594072,592.164754,-296.082377,-73085.510509
1224.596628,5477.523971,2220.617826,-73545.167808
1224.599183,1924.535449,5181.441594,-73698.386908
1224.601738,1480.411884,-888.247130,-73238.729609
1224.604294,5181.441594,3701.029710,-73085.510509
1224.606849,3256.906145,3256.906145,-73851.606007
1224.609405,1036.288319,-6809.894666,-73698.386908
1224.611960,2072.576638,2368.659014,-72625.853210
1224.614515,2516.700203,2664.741391,-72472.634111
1224.617071,2516.700203,5033.400406,-73085.510509
1224.619626,5477.523971,8438.347739,-73238.729609
1224.622182,3701.029710,4737.318029,-74004.825107
1224.624737,3997.112087,888.247130,-73238.729609
1224.627293,3256.906145,-148.041188,-72625.853210
1224.629848,4145.153275,2960.823768,-71859.757712
1224.632403,3701.029710,12583.501014,-73391.948708
