#time,accel_x,accel_y,accel_z
420.184784,1036.288319,2368.659014,-72625.853210
420.187325,0.000000,148.041188,-73545.167808
420.189866,5033.400406,-2516.700203,-73391.948708
420.192407,3256.906145,1036.288319,-73851.606007
420.194947,5033.400406,2664.741391,-74770.920605
420.197488,0.000000,-740.205942,-72625.853210
420.200029,-740.205942,1924.535449,-70021.128517
420.202570,-740.205942,4737.318029,-70940.443115
420.205111,2664.741391,296.082377,-72779.072310
420.207652,1036.288319,4145.153275,-75077.358804
420.210193,592.164754,-1036.288319,-75230.577904
420.212734,-3552.988522,5329.482782,-74924.139704
420.215274,-2220.617826,1036.288319,-73238.729609
420.217815,-2664.741391,2960.823768,-72319.415011
420.220356,1628.453072,3256.906145,-72625.853210
420.222897,3552.988522,888.247130,-73851.606007
420.225438,2960.823768,0.000000,-74158.044206
420.227979,2072.576638,-1036.288319,-72779.072310
420.230520,4145.153275,3404.947333,-72472.634111
420.233061,4885.359217,-1184.329507,-72012.976812
420.235601,-2516.700203,6513.812290,-72166.195912
420.238142,-296.082377,-4737.318029,-73545.167808
420.240683,5477.523971,2664.741391,-75537.016103
420.243224,2960.823768,-8586.388927,-74464.482406
420.245765,4145.153275,-9030.512492,-73545.167808
420.248306,9178.553681,-4885.359217,-71553.319513
420.250847,7105.977043,296.082377,-71553.319513
420.253387,6957.935855,-888.247130,-71553.319513
420.255928,7105.977043,2516.700203,-73698.386908
420.258469,3552.988522,-5181.441594,-74004.825107
420.261010,1776.494261,-7846.182985,-74464.482406
420.263551,2960.823768,-1776.494261,-72779.072310
420.266092,4145.153275,-6217.729913,-73698.386908
420.268642,4145.153275,4145.153275,-73698.386908
420.271191,8734.430116,-8290.306550,-74158.044206
420.273740,4885.359217,3701.029710,-72472.634111
420.276289,6069.688724,3552.988522,-72166.195912
420.278837,4293.194464,-10362.883188,-72779.072310
420.281386,-296.082377,-7105.977043,-72012.976812
420.283935,888.247130,1480.411884,-72932.291410
420.286484,8734.430116,-6513.812290,-72625.853210
420.289033,6513.812290,-4737.318029,-75383.797003
420.291582,5773.606348,-1036.288319,-75843.454302
420.294131,6513.812290,-9178.553681,-73085.510509
420.296680,2220.617826,-2960.823768,-71246.881314
420.299229,3997.112087,1628.453072,-71246.881314
420.301778,7105.977043,-8586.388927,-72472.634111
420.304327,5773.606348,-592.164754,-74311.263306
420.306876,8586.388927,-3404.947333,-74004.825107
420.309425,2812.782580,-3552.988522,-72779.072310
420.311974,1628.453072,2220.617826,-73391.948708
420.314523,4441.235652,-12287.418637,-72932.291410
420.317072,4737.318029,740.205942,-73698.386908
420.319620,6069.688724,-2960.823768,-73545.167808
420.322169,5033.400406,-6217.729913,-73238.729609
420.324718,-148.041188,14359.995275,-71706.538613
420.327267,-740.205942,444.123565,-71553.319513
420.329816,-5033.400406,2812.782580,-72012.976812
420.332365,1184.329507,-2368.659014,-74158.044206
420.334914,2516.700203,4145.153275,-75383.797003
420.337463,1480.411884,296.082377,-74924.139704
420.340012,3552.988522,-1332.370696,-73238.729609
420.342561,148.041188,7550.100608,-70634.004916
420.345110,-888.247130,3108.864956,-71553.319513
420.347659,-444.123565,3108.864956,-72932.291410
420.350208,148.041188,2368.659014,-73238.729609
420.352757,740.205942,-1036.288319,-74617.701505
420.355306,888.247130,3552.988522,-73391.948708
420.357854,2812.782580,3849.070898,-72319.415011
420.360403,1628.453072,5329.482782,-73851.606007
420.362952,6365.771101,-10658.965565,-74311.263306
420.365501,592.164754,-5329.482782,-73085.510509
420.368050,6513.812290,20873.807564,-72472.634111
420.370606,3701.029710,-11547.212695,-72779.072310
420.373162,-6069.688724,9030.512492,-71859.757712
420.375718,-2664.741391,15100.201217,-71706.538613
420.378274,3108.864956,-5033.400406,-73391.948708
420.380829,-1036.288319,6513.812290,-74464.482406
420.383385,1184.329507,3997.112087,-75537.016103
420.385941,-1036.288319,-1924.535449,-73391.948708
420.388497,-4441.235652,6069.688724,-72319.415011
420.391053,-2072.576638,592.164754,-72779.072310
420.393609,592.164754,4293.194464,-73085.510509
420.396164,2368.659014,1776.494261,-74004.825107
420.398720,9030.512492,-2960.823768,-73391.948708
420.401276,5329.482782,2960.823768,-72319.415011
420.403832,-1184.329507,3404.947333,-72166.195912
420.406388,-1924.535449,2220.617826,-71400.100414
420.408944,1924.535449,-2664.741391,-74924.139704
420.411500,3108.864956,296.082377,-75537.016103
420.414055,5773.606348,-11103.089130,-74924.139704
420.416611,8882.471304,-9030.512492,-72472.634111
420.419167,6513.812290,-1332.370696,-71246.881314
420.421723,5181.441594,-888.247130,-71093.662214
420.424279,5181.441594,296.082377,-72472.634111
420.426835,5477.523971,1480.411884,-73851.606007
420.429390,5921.647536,-7550.100608,-74311.263306
420.431946,2072.576638,-8586.388927,-74770.920605
420.434502,3701.029710,296.082377,-73085.510509
420.437058,5921.647536,-5329.482782,-73545.167808
420.439614,4589.276840,3701.029710,-72319.415011
420.442170,4145.153275,-7846.182985,-75077.358804
420.444725,3997.112087,-7402.059420,-72932.291410
420.447281,3701.029710,6069.688724,-72166.195912
420.449837,3256.906145,-10658.965565,-71400.100414
420.452399,1776.494261,8290.306550,-72166.195912
420.454960,8734.430116,-5921.647536,-73238.729609
420.457522,6661.853478,-6513.812290,-74464.482406
420.460084,7402.059420,-1036.288319,-75383.797003
420.462645,6957.935855,-11843.295072,-74004.825107
420.465207,4589.276840,3997.112087,-72012.976812
420.467769,4885.359217,-10362.883188,-71553.319513
420.470330,3701.029710,5181.441594,-71706.538613
420.472892,8438.347739,-3701.029710,-73238.729609
420.475454,6217.729913,-5921.647536,-74004.825107
420.478015,4737.318029,3108.864956,-73085.510509
420.480577,2960.823768,-11251.130318,-73391.948708
420.483139,5033.400406,-592.164754,-72932.291410
420.485700,3404.947333,-4885.359217,-73545.167808
420.488262,4441.235652,-1628.453072,-73545.167808
420.490824,6661.853478,1776.494261,-73085.510509
420.493385,-1480.411884,8290.306550,-73238.729609
420.495947,-5921.647536,5921.647536,-72472.634111
420.498509,-2220.617826,-5181.441594,-72625.853210
420.501070,1480.411884,7994.224174,-73391.948708
420.503632,1776.494261,-2664.741391,-75690.235202
420.506194,3256.906145,740.205942,-74617.701505
420.508755,2812.782580,2220.617826,-73391.948708
420.511317,-592.164754,4737.318029,-72472.634111
420.513879,-2960.823768,2664.741391,-71706.538613
420.516440,-1628.453072,1332.370696,-72472.634111
420.519002,444.123565,1480.411884,-73085.510509
420.521564,-296.082377,2664.741391,-74004.825107
420.524125,592.164754,-1332.370696,-74464.482406
420.526687,148.041188,-2368.659014,-74004.825107
420.529249,-2664.741391,4589.276840,-74311.263306
420.531810,3701.029710,-1332.370696,-73545.167808
420.534372,740.205942,-8290.306550,-72779.072310
420.536934,-2516.700203,7254.018232,-72012.976812
420.539495,888.247130,-296.082377,-71859.757712
420.542057,-740.205942,1184.329507,-73698.386908
420.544619,740.205942,6957.935855,-72319.415011
420.547180,-1924.535449,-2812.782580,-74004.825107
420.549742,-2368.659014,6069.688724,-73698.386908
420.552304,444.123565,-296.082377,-74311.263306
420.554869,740.205942,2072.576638,-72932.291410
420.557435,2072.576638,4293.194464,-72779.072310
420.560001,1184.329507,444.123565,-73238.729609
420.562567,444.123565,-444.123565,-73545.167808
420.565132,3997.112087,3256.906145,-73085.510509
420.567698,7550.100608,-2516.700203,-72472.634111
420.570264,-888.247130,3404.947333,-72012.976812
420.572829,-1628.453072,-592.164754,-72779.072310
420.575395,2960.823768,1776.494261,-74924.139704
420.577961,3256.906145,-7402.059420,-74617.701505
420.580526,5921.647536,-10955.047942,-74770.920605
420.583092,9770.718434,-4885.359217,-72779.072310
420.585658,6217.729913,-1332.370696,-71553.319513
420.588223,5329.482782,-1480.411884,-71246.881314
420.590789,3849.070898,2368.659014,-71706.538613
420.593355,4589.276840,-1184.329507,-73391.948708
420.595921,3849.070898,-6365.771101,-75230.577904
420.598486,6957.935855,-8734.430116,-74464.482406
420.601052,4293.194464,-296.082377,-72779.072310
420.603618,5625.565159,-5033.400406,-72166.195912
420.606183,3108.864956,2960.823768,-72932.291410
420.608749,8586.388927,4441.235652,-73085.510509
420.611315,7846.182985,-13027.624579,-72166.195912
420.613880,-1036.288319,1628.453072,-73391.948708
420.616446,-2516.700203,4589.276840,-72319.415011
420.619012,4737.318029,-12731.542202,-71553.319513
420.621577,4737.318029,2960.823768,-73238.729609
420.624143,10214.842000,-2960.823768,-75077.358804
420.626709,7994.224174,-13175.665768,-74464.482406
420.629274,4885.359217,7105.977043,-72625.853210
420.631840,5921.647536,-11399.171507,-72472.634111
420.634406,1776.494261,1184.329507,-72166.195912
420.636972,6365.771101,3552.988522,-72166.195912
420.639537,5773.606348,-5773.606348,-73391.948708
420.642103,2664.741391,2220.617826,-73391.948708
420.644669,3849.070898,-14211.954086,-74617.701505
420.647234,4737.318029,-1184.329507,-73085.510509
420.649800,5773.606348,-6661.853478,-72625.853210
420.652366,3404.947333,296.082377,-73085.510509
420.654931,1776.494261,13027.624579,-72779.072310
420.657500,-296.082377,1776.494261,-72472.634111
420.660069,-4737.318029,5181.441594,-72932.291410
420.662639,-2072.576638,-6365.771101,-73851.606007
420.665208,-1036.288319,11991.336260,-74311.263306
420.667777,3256.906145,-5773.606348,-74311.263306
420.670346,3701.029710,3256.906145,-73545.167808
420.672915,1628.453072,3404.947333,-72625.853210
420.675484,2072.576638,-2516.700203,-72932.291410
420.678053,-2220.617826,5921.647536,-72472.634111
420.680622,-2664.741391,2812.782580,-73238.729609
420.683191,-1480.411884,-2516.700203,-72625.853210
420.685760,-1184.329507,5921.647536,-72932.291410
420.688329,3849.070898,-148.041188,-72779.072310
420.690898,5625.565159,-3404.947333,-74004.825107
420.693467,5033.400406,740.205942,-73698.386908
420.696036,1924.535449,-3404.947333,-73391.948708
420.698605,1924.535449,1628.453072,-71859.757712
420.701174,148.041188,4737.318029,-71859.757712
420.703743,1776.494261,2072.576638,-72166.195912
420.706312,-148.041188,6661.853478,-72319.415011
420.708881,740.205942,444.123565,-73545.167808
420.711450,-4145.153275,888.247130,-74311.263306
420.714019,-2072.576638,1184.329507,-73851.606007
420.716589,-1184.329507,1924.535449,-73391.948708
420.719158,1480.411884,4441.235652,-73085.510509
420.721727,3108.864956,148.041188,-73085.510509
420.724296,2960.823768,148.041188,-73545.167808
420.726865,3256.906145,3552.988522,-72779.072310
420.729434,2664.741391,-3552.988522,-73238.729609
420.732003,444.123565,2516.700203,-71553.319513
420.734572,740.205942,-592.164754,-72625.853210
420.737141,3256.906145,-1480.411884,-74770.920605
420.739710,5921.647536,-7105.977043,-75230.577904
420.742279,6513.812290,-7402.059420,-75690.235202
420.744848,9622.677246,-7994.224174,-73085.510509
420.747417,7254.018232,-592.164754,-71553.319513
420.749986,5921.647536,740.205942,-70634.004916
420.752555,2072.576638,592.164754,-72012.976812
420.755124,2072.576638,-2664.741391,-73085.510509
420.757693,3849.070898,-3849.070898,-74464.482406
420.760265,6217.729913,-11251.130318,-74464.482406
420.762837,5921.647536,-592.164754,-74158.044206
420.765410,6661.853478,-1332.370696,-73698.386908
420.767982,2220.617826,1924.535449,-72319.415011
420.770554,5921.647536,3404.947333,-72472.634111
420.773126,4589.276840,-8734.430116,-73238.729609
420.775698,-296.082377,2812.782580,-72932.291410
420.778270,3108.864956,-4441.235652,-74770.920605
420.780842,8142.265362,-7698.141797,-72166.195912
420.783414,4441.235652,3404.947333,-73698.386908
420.785986,7994.224174,-11843.295072,-74004.825107
420.788559,6809.894666,-740.205942,-73545.167808
420.791131,8438.347739,-6809.894666,-72625.853210
420.793703,5625.565159,-3997.112087,-71859.757712
420.796275,4885.359217,148.041188,-71553.319513
420.798847,3849.070898,2516.700203,-72932.291410
420.801419,4589.276840,-2220.617826,-73545.167808
420.803991,2516.700203,-5329.482782,-74311.263306
420.806563,7402.059420,-6661.853478,-74004.825107
420.809135,5773.606348,-6957.935855,-72779.072310
420.811708,4885.359217,-1036.288319,-72166.195912
420.814280,2812.782580,10214.842000,-73391.948708
420.816852,-296.082377,4293.194464,-72012.976812
420.819424,-7105.977043,4293.194464,-73238.729609
420.821996,-3404.947333,-6217.729913,-73698.386908
420.824568,3108.864956,10066.800811,-74004.825107
420.827140,1332.370696,-4145.153275,-75077.358804
